source_id,designation,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,duplicated_source,astrometric_params_solved,astrometric_gof_al,astrometric_chi2_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_sigma5d_max,ipd_gof_harmonic_amplitude,ipd_frac_multi_peak,ipd_frac_odd_win,phot_bp_rp_excess_factor
4054564507427102208,Gaia DR3 4054564507427102208,263.7957394553726,-32.7670325236274,16.119033813476562,1.8902053833007812,0.9115507059215096,0.06047162786126137,2.6333361888834483,0.06379310041666031,-1.8837129536506338,0.04419422522187233,0.9682489037513733,0.0,0.0,16,False,31,-0.7073705196380615,259.0559997558594,271,1,0.09071478247642517,0.1630350798368454,0,0,1.3263996839523315
4054565851770494464,Gaia DR3 4054565851770494464,263.8863878696223,-32.74940642890099,17.7425479888916,2.760833740234375,0.8003449457886017,0.13223610818386078,2.7572657602643966,0.16054058074951172,-1.9335627729533056,0.1244829073548317,1.0119881629943848,0.22760926187038422,0.573043942451477,16,False,31,0.2746726870536804,219.6688690185547,209,1,0.23167303204536438,0.017193380743265152,0,0,1.434790849685669
4054568497464652672,Gaia DR3 4054568497464652672,264.0611353417372,-32.73397904895232,20.424917221069336,2.4358768463134766,0.7942158479416984,0.8383393883705139,2.352742776087452,1.6596148014068604,-1.922210065024421,1.0554472208023071,1.0176373720169067,1.0060423612594604,0.2936720848083496,10,False,95,0.35272008180618286,187.09161376953125,167,2,2.61637806892395,0.043717265129089355,0,0,1.153861403465271
4054601993902864128,Gaia DR3 4054601993902864128,263.10893341921826,-32.72803677553309,18.744741439819336,2.2867431640625,0.8789401005641415,0.259914368391037,2.0998445724327963,0.3465817868709564,-1.7039243344284039,0.21722419559955597,1.0959043502807617,0.7379844188690186,1.9527314901351929,15,False,95,2.0737216472625732,294.70233154296875,240,1,0.5020449161529541,0.015405277721583843,0,0,1.2930463552474976
4054606293183869952,Gaia DR3 4054606293183869952,263.4414943924434,-32.58870847009813,16.892789840698242,2.162508964538574,0.9151139094394862,0.08577326685190201,2.610608235115394,0.10425660014152527,-1.7411992883121652,0.0744289681315422,0.990398108959198,0.0,0.0,16,False,95,-0.16727952659130096,234.76649475097656,221,0,0.1494738608598709,0.0670875757932663,0,0,1.6478239297866821
4054609415622769664,Gaia DR3 4054609415622769664,263.2233765121906,-32.57944095375696,14.677202224731445,1.4258642196655273,0.8749550860707866,0.029136620461940765,2.4815907364576164,0.03216370940208435,-1.6368952010099604,0.02221285179257393,0.9205229878425598,0.0,0.0,16,False,31,-1.7607359886169434,211.71893310546875,252,0,0.045397769659757614,0.013250277377665043,0,0,1.2729583978652954
4054547636802171648,Gaia DR3 4054547636802171648,263.9414181831724,-32.939379682396634,20.06413459777832,3.2864627838134766,0.8427769384843051,0.658715009689331,2.2000624995301137,0.7998637557029724,-1.417655565306127,0.6428144574165344,1.0474514961242676,0.0,0.0,13,False,95,0.9043397307395935,214.35369873046875,176,0,1.1932324171066284,0.0426664836704731,0,0,2.1608009338378906
4054593683159865344,Gaia DR3 4054593683159865344,263.4519200606399,-32.668866644295974,18.65520668029785,2.7990970611572266,0.7851406986887493,0.2870161533355713,2.7437498340827413,0.31307175755500793,-1.8515096168003384,0.21801656484603882,1.0421748161315918,0.5176776647567749,1.0637168884277344,14,False,31,0.9609084725379944,283.43359375,252,1,0.4545764923095703,0.023715605959296227,0,0,1.4540951251983643
4054613955406179840,Gaia DR3 4054613955406179840,263.68168910446195,-32.64615037687073,15.822972297668457,1.9535150527954102,0.8641023880105742,0.046015139669179916,2.662409519632761,0.04888521134853363,-1.7644884003510848,0.03664560243487358,1.0050086975097656,0.0,0.0,17,False,31,0.14171883463859558,261.1931457519531,255,0,0.06850449740886688,0.033432599157094955,0,0,1.3406171798706055
4054523005174661376,Gaia DR3 4054523005174661376,263.80412231213705,-33.06386750442563,18.13784408569336,2.409351348876953,0.8392680693138482,0.2074359655380249,2.5731056929252514,0.2395227700471878,-1.376147912840379,0.13964331150054932,1.009949803352356,0.01932241953909397,0.002961010904982686,14,False,31,0.24373482167720795,244.0945281982422,234,0,0.34619805216789246,0.02963443472981453,0,0,1.3992079496383667
4054525513436242944,Gaia DR3 4054525513436242944,263.45322374139664,-33.199082877198705,13.690560340881348,0.9819059371948242,0.8900222849452175,0.017606055364012718,2.4837924703456133,0.024244047701358795,-1.843947652139755,0.016425855457782745,1.0035550594329834,0.0,0.0,16,False,31,0.1079743504524231,239.90069580078125,242,1,0.034447699785232544,0.02778734266757965,0,0,1.2186862230300903
4054534167776486912,Gaia DR3 4054534167776486912,263.60978078303754,-33.05934737103867,12.212356567382812,0.39961814880371094,0.8114980524545593,0.01789472997188568,2.5704263298432184,0.02229161188006401,-1.871682723308525,0.016233889386057854,0.9118545055389404,0.07557708024978638,5.523695468902588,16,False,31,-1.854115605354309,398.36102294921875,227,1,0.0312785878777504,0.03554423153400421,0,0,1.1736170053482056
4054547469293972096,Gaia DR3 4054547469293972096,263.87981941175116,-32.950458569075046,19.550813674926758,2.2666778564453125,0.8651020293920788,0.5627046823501587,2.590009638716344,0.6341615915298462,-1.5607247535945477,0.4044627547264099,1.1235272884368896,1.4342724084854126,2.3974103927612305,14,False,95,2.4316153526306152,257.15313720703125,202,1,0.9082657694816589,0.04517662152647972,0,0,1.2929439544677734
4054565984895892096,Gaia DR3 4054565984895892096,263.8321559670447,-32.75528251728948,17.450088500976562,2.7346267700195312,0.9077382259634509,0.12346215546131134,2.7469748705405266,0.13550597429275513,-1.4734682427958326,0.10321792960166931,0.9492282867431641,0.0,0.0,15,False,31,-1.0399192571640015,207.31117248535156,224,0,0.19522176682949066,0.022531457245349884,0,0,1.4483413696289062
4054567221846666624,Gaia DR3 4054567221846666624,263.81031754978255,-32.68174800515395,17.44521713256836,2.536052703857422,0.879052133059994,0.11880125850439072,2.672371557296528,0.12052377313375473,-1.838013702421963,0.09299132972955704,1.1173700094223022,0.26201900839805603,1.1621625423431396,16,False,31,2.640857458114624,336.3255310058594,262,2,0.1678491234779358,0.036163579672575,0,0,1.4164047241210938
4054598317409686912,Gaia DR3 4054598317409686912,263.234752862445,-32.751593113825486,17.813243865966797,1.7949104309082031,0.9149649958372594,0.13344301283359528,2.303247798640165,0.15225787460803986,-1.9765304123008887,0.10020292550325394,0.9629758596420288,0.0,0.0,17,False,95,-0.7478651404380798,214.1005859375,225,1,0.2164018750190735,0.039980463683605194,0,0,1.4330790042877197
