4054631788110501888 263.60214994  -32.50444858   0.9293   0.0349   2.6446   0.0400  -1.8454   0.0279   8.7996   8.8436   8.6156   8.2490   8.2250   8.2090  1.0000  0.9129  1.0000  0.9129 1  0.0000  1.5227   6.9585
4054631856829988864 263.58601584  -32.48860049   0.9528   0.0534   2.1362   0.0653  -1.8293   0.0477  16.1379  17.2005  15.1115  13.3910  12.5100  12.2970  1.0000  0.5490  0.9793  0.5377 0  0.4697  1.3439   7.1487
4054631994268953856 263.55101819  -32.48749671   0.8471   0.0534   2.6540   0.0648  -1.6639   0.0467  16.0655  16.9203  15.1408  13.8770  13.0380  12.6940  1.0000  0.9685  1.0000  0.9685 1  0.3366  1.8605   6.2622
4054632093030813312 263.60322544  -32.46299811   0.8869   0.0203   2.5775   0.0259  -1.7025   0.0180  11.7364  11.8499  11.5085  11.1700  11.0240  10.9800  1.0000  1.0000  0.9966  0.9966 1  0.0000  1.6984   6.6629
4054632230471975552 263.64616756  -32.46446141   0.9160   0.0735   2.6367   0.0925  -1.3872   0.0710  16.8275  17.9162  15.7790  14.1420  13.2860  12.9900  1.0000  0.5772  0.9793  0.5653 0  0.8504  1.5743   6.8420
4054632814585319168 263.52368105  -32.46854951   0.8913   0.0165   2.3695   0.0195  -1.5412   0.0144  12.3857  12.5302  12.1208  11.7550  11.7020  11.6230  1.0000  0.7208  0.9793  0.7059 1  0.0000  1.6777   6.5855
4054632956341647744 263.55303490  -32.43957380   0.9219   0.1762   2.1605   0.2192  -1.7304   0.1603  18.0092  19.0096  16.9350  15.0490  14.0040  13.6520  0.7520  0.5955  0.9793  0.5832 0  0.5497  1.5524   6.6325
4054633059420873728 263.52598424  -32.44100827   0.9143   0.1406   2.4469   0.1642  -1.7928   0.1090  17.6628  18.9254  16.5864      ...      ...      ...  0.9893  1.0000  1.0000  1.0000 1  0.7739  1.5829   6.8984
4054633368658508416 263.57187271  -32.42405495   0.9214   0.0181   2.5887   0.0227  -1.8846   0.0176  13.4671  13.9191  12.8375  12.0050  11.7050  11.6530  1.0000  0.8664  0.9793  0.8485 1  0.0007  1.5541   6.6321
4054633982828831360 263.43580610  -32.49675554   0.8866   0.3124   2.4093   0.3693  -1.5214   0.2724  18.9639  20.5461  17.7523      ...      ...      ...  0.9692  0.8312  0.9793  0.8140 1  0.7862  1.7003   6.5608
4054634158932527872 263.40372494  -32.48520530   0.9854   0.0513   2.5835   0.0587  -1.7800   0.0423  15.6052  16.4362  14.6600  13.1740  12.2300  11.4500  1.0000  1.0000  0.9862  0.9862 1  0.9180  1.3307   6.7729
4054634292056277888 263.42364835  -32.46109046   0.8675   0.1103   2.1428   0.1222  -1.6317   0.0878  17.4057  18.6560  16.3096  14.7060  13.9200  13.1760  1.0000  0.5925  0.9793  0.5802 0  0.7983  1.7805   6.5591
4054634536889639296 263.47226936  -32.45502956   0.8793   0.0944   2.2555   0.1117  -1.7466   0.0769  17.1737  18.3360  16.0982  14.3240  12.6970  11.9400  0.9990  0.6753  0.9793  0.6613 1  0.4087  1.7321   6.8707
4054634674328608000 263.43363065  -32.45305542   0.8711   0.0876   2.4684   0.0984  -1.5939   0.0748  17.0510  18.1533  16.0114      ...      ...      ...  1.0000  0.8728  0.9793  0.8548 1  0.7143  1.7664   7.0453
4054635322848452992 263.33675168  -32.43517287   0.8558   0.1659   2.3502   0.2157  -1.6537   0.1467  18.1933  19.6544  16.9592      ...      ...      ...  0.7256  0.8150  0.9793  0.7981 1  0.8989  1.8290   6.4898
4054635803897900416 263.39534852  -32.40243597   0.8451   0.2544   2.8495   0.3507  -1.6738   0.2377  18.8928  20.6961  17.6306  15.4430  14.5330  14.2000  0.9771  0.6339  0.9793  0.6208 1  0.9751  1.8696   6.9717
4054636083077864960 263.50851627  -32.42847479   0.9283   0.0434   2.5889   0.0483  -1.6291   0.0341  15.3629  16.1401  14.4738  13.1270  12.2490  11.7780  1.0000  0.9794  0.9793  0.9592 1  0.7528  1.5286   6.3938
4054636083077870464 263.50315266  -32.42006160   0.9597   0.0876   2.5914   0.1100  -1.5593   0.0742  16.4933  17.3561  15.4566      ...      ...      ...  0.8604  0.9339  0.9897  0.9242 1  0.5219  1.4114   7.1862
4054636151797478016 263.50312083  -32.41198400   0.9465   0.0337   2.4429   0.0383  -1.4837   0.0271  15.0060  15.8421  14.1088  12.9340  12.0290  10.8360  1.0000  0.7398  0.9793  0.7245 1  0.7742  1.4605   6.6170
4054636186157088768 263.51446550  -32.40334560   0.8475   0.0208   2.5805   0.0234  -1.6469   0.0168  10.6280  10.7102  10.4426  10.3580  10.2620  10.1860  1.0000  0.9968  0.9793  0.9762 1  0.0000  1.8598   6.7753
4054636662878291456 263.52351316  -32.38049139   0.9659   0.1375   2.3103   0.1612  -1.4008   0.1163  17.7402  19.3356  16.5072  14.5430  13.7090  12.5770  0.9976  0.5554  0.9793  0.5440 0  0.9140  1.3899   6.5833
4054636735912901376 263.55963551  -32.37029659   0.9740   0.0422   2.6731   0.0516  -1.6909   0.0380  15.7743  16.6432  14.8442  13.4650  12.7930  12.6640  1.0000  1.0000  0.9793  0.9793 1  0.5549  1.3631   7.1336
4054636903399731456 263.53047888  -32.35025631   0.8950   0.1548   2.5774   0.2030  -1.6566   0.1481  18.1105  19.4820  16.9211  14.9530  14.2920  14.1340  0.9561  1.0000  0.9793  0.9793 1  0.6512  1.6625   6.8623
4054637526186955520 263.42487408  -32.34207083   0.8683   0.1190   2.6445   0.1475  -1.8620   0.1012  17.5582  18.6047  16.4629  14.6980  13.8010  12.9870  0.7852  0.8609  0.9966  0.8579 1  0.6774  1.7775   6.6121
4054638002911005056 263.48485997  -32.31147410   0.7973   0.2514   2.4740   0.3560  -1.5431   0.2782  18.9572  20.5619  17.7110  15.8940  14.4120  13.6100  0.9951  0.9069  0.9793  0.8881 1  0.9874  2.0417   7.1296
4054638277801593216 263.67700840  -32.41648795   0.9354   0.1173   2.8145   0.1543  -1.7202   0.1053  17.6475  19.0545  16.4495  14.5250  13.7280  13.5240  0.9951  0.6835  0.9793  0.6694 1  0.9224  1.5001   6.9415
4054639033703135616 263.74243979  -32.34178906   0.9323   0.0990   2.8639   0.1227  -1.6829   0.0838  17.2745  18.3191  16.2395  14.7120  13.8810  13.6690  0.9956  0.5957  0.9793  0.5833 0  0.4852  1.5117   6.8029
4054639519051672192 263.66292590  -32.35884573   0.8784   0.0586   2.4668   0.0727  -1.4026   0.0497  16.2556  17.2043  15.2813  13.8740  13.1250  13.0490  1.0000  0.6279  0.9793  0.6149 1  0.3138  1.7344   6.9925
4054640133214136064 263.69272633  -32.29824278   0.8825   0.0162   2.2745   0.0197  -1.4273   0.0133  11.7479  11.8881  11.4819  11.0490  10.7260  10.2330  1.0000  0.5853  0.9793  0.5732 0  0.4697  1.3439   7.1487
4054641164007306624 263.82822200  -32.26825491   0.8974   0.2284   2.2049   0.3777  -1.6122   0.2492  18.6577  20.3954  17.3627      ...      ...      ...  0.5054  0.6533  0.9793  0.6398 1  0.9242  1.6511   6.6948
4054642714507394688 263.56385207  -32.33217354   0.9135   0.0359   2.8189   0.0442  -1.5211   0.0309  15.3652  16.1264  14.4994  13.1330  12.4830  12.0670  1.0000  0.6339  0.9793  0.6208 1  0.4697  1.3439   7.1487
4054643053792552320 263.58996097  -32.30241731   0.8915   0.1354   2.5586   0.1566  -1.8166   0.1104  17.8885  19.2252  16.7559  14.8600  14.1860  14.0560  0.9702  1.0000  0.9793  0.9793 1  0.4990  1.6777   6.9715
4054693910510132864 262.94598031  -32.80930140   0.9439   0.0291   2.4714   0.0361  -1.8413   0.0238  14.7981  15.4011  14.0515  13.1120  12.5960  12.3860  1.0000  1.0000  1.0000  1.0000 1  0.1180  1.4732   7.1212
4054789288855963520 262.92436092  -32.69534536   0.8811   0.0979   2.2114   0.1272  -1.5454   0.0853  17.1872  18.6328  15.9965  14.0070  13.0690  10.4140  0.7783  0.5978  0.9793  0.5854 0  0.4552  1.7260   5.7333
4054790220844086272 263.07922782  -32.66281530   0.8062   0.0806   2.5227   0.1066  -1.6573   0.0710  16.8812  17.8234  15.8475      ...      ...      ...  0.9868  0.9377  0.9793  0.9183 1  0.5714  2.0112   7.0734
4054792930967131264 262.93815865  -32.62024958   0.9165   0.0162   2.2461   0.0181  -1.9705   0.0133  11.8684  12.0668  11.5145      ...      ...      ...  1.0000  0.5390  0.9793  0.5279 0  0.0030  1.5777   6.6147
4054793107085606144 262.91311006  -32.60890380   0.9147   0.0177   2.2855   0.0209  -1.8977   0.0151  13.7909  14.2387  13.1619  12.3280  12.0710  11.9220  1.0000  0.6572  0.9793  0.6436 1  0.0003  1.5843   6.5465
4054795336150396288 263.01001366  -32.51447698   0.8842   0.1142   2.1430   0.1290  -1.7487   0.0871  17.5062  18.7425  16.3899  14.6250  13.7340  13.3640  0.9956  0.5713  0.9793  0.5595 0  0.8099  1.7126   6.9191
4054795374827791872 263.02126403  -32.50849073   0.9234   0.1000   2.3970   0.1087  -1.4368   0.0749  17.3315  18.3992  16.3017  14.6370  14.0470  14.3020  0.9941  0.6631  0.9793  0.6493 1  0.0358  1.5508   7.3423
4054796646112884480 263.13481512  -32.60034045   0.8104   0.3624   2.6584   0.5498  -1.8190   0.3388  19.3235  20.6836  18.2463      ...      ...      ...  0.9976  0.9226  1.0000  0.9226 1  0.6211  1.9982   6.4213
4054797603891841280 263.17802312  -32.51475009   1.0006   0.0660   2.3544   0.0698  -1.8507   0.0512  16.4164  17.4602  15.4077  13.9400  13.1890  12.9400  1.0000  0.8235  0.9793  0.8065 1  0.9152  1.2923   6.9949
4054798016209904256 263.06416091  -32.53019482   0.9124   0.0245   2.0298   0.0252  -1.7364   0.0184  12.9510  13.2148  12.5161  11.8430  11.6250  11.5570  1.0000  0.5375  0.9793  0.5263 0  0.0000  1.5929   6.5588
4054798913880711680 263.26193521  -32.49881201   0.9543   0.0682   2.4372   0.0689  -1.6233   0.0500  16.4275  17.4492  15.4048  13.7470  12.9640  12.6250  1.0000  0.8709  0.9828  0.8559 1  0.7646  1.4329   6.7571
4054799184439890048 263.22475514  -32.47562078   0.9895   0.2510   2.2341   0.3581  -1.5085   0.2074  18.2856  19.8313  17.0313  15.2590  14.5120  14.1650  0.9272  0.5945  0.9793  0.5822 0  0.9232  1.3227   6.9542
4054799974713924096 263.19395684  -32.45166449   0.9171   0.1453   2.3487   0.1227  -1.5696   0.0967  17.5446  18.8845  16.4140  14.6190  13.9430  13.7330  0.9980  0.7374  0.9828  0.7247 1  0.3253  1.5748   7.0742
4054800734946948224 263.22027534  -32.39073831   0.8614   0.1339   2.7390   0.1240  -1.8388   0.0892  17.4608  18.6313  16.3757  14.5660  13.0360  12.2970  0.8496  0.8145  0.9793  0.7976 1  0.4610  1.8074   6.7912
4054801727060595584 263.11736549  -32.44496468   0.9719   0.1164   2.1346   0.1064  -1.6845   0.0795  17.2205  18.4088  16.1585  14.4190  13.5350  13.0250  0.9990  0.6210  0.9793  0.6082 1  0.7743  1.3801   6.7100
4054801795780034304 263.07951432  -32.45959936   0.8187   0.2389   2.5443   0.2710  -1.7378   0.1967  18.8369  20.1567  17.7906      ...      ...      ...  0.8745  1.0000  1.0000  1.0000 1  0.6398  1.9680   6.4217
4054802001940212736 263.09149068  -32.41478195   0.9825   0.3721   2.5484   0.3837  -1.5724   0.2284  18.8836  20.0325  17.7111      ...      ...      ...  0.6562  0.9324  0.9862  0.9196 1  0.5248  1.3483   6.6900
4054804308359823744 263.10360438  -32.37514719   0.9082   0.0200   2.0643   0.0211  -1.5005   0.0134  12.7557  13.0352  12.2991  10.8760  10.0120   8.9840  1.0000  0.5411  0.9793  0.5299 0  0.4697  1.3439   7.1487
4054805029892936320 263.15860540  -32.30673998   0.8761   1.2408   2.7650   1.4719  -1.6395   1.1217  20.6618  21.7288  19.2654      ...      ...      ...  0.9697  0.8217  0.9793  0.8047 1  0.1231  1.7468   6.7284
4054805059955547520 263.16188045  -32.30338266   0.8003   0.0619   2.1613   0.0655  -1.4984   0.0448  16.1241  17.1414  15.1213  13.4920  12.6230  12.1840  1.0000  0.5432  0.9793  0.5320 0  0.5807  2.0316   6.8520
4054815887567550464 262.96015002  -32.32870371   0.7766   0.2622   2.6733   0.3087  -1.8667   0.2145  18.9701  20.5308  17.8604      ...      ...      ...  0.7700  0.8611  0.9897  0.8522 1  0.7091  2.0948   6.4004
4054823618533977984 263.36327313  -32.35612503   0.9398   0.0291   2.5490   0.0314  -1.5501   0.0236  14.8562  15.6848  13.9288  12.6470  11.8930  11.6960  1.0000  0.8953  0.9931  0.8891 1  0.3640  1.4885   6.9287
4054823824671816320 263.35518688  -32.35834967   0.7990   0.5529   2.0397   0.5746  -1.7435   0.4368  19.5791  21.1746  18.4579      ...      ...      ...  0.8267  0.5307  0.9793  0.5198 0  0.6568  2.0361   6.4613
4054823824692416128 263.35139564  -32.34887109   0.8737   0.0292   2.5580   0.0290  -1.5620   0.0222  12.7479  13.2871  12.0337  10.9730  10.3460   9.9760  1.0000  0.9208  0.9897  0.9112 1  0.2544  1.7568   6.2894
4054823893411896832 263.34410790  -32.34778234   0.9192   0.0836   2.4093   0.0878  -1.5904   0.0673  16.9725  18.0392  15.8288      ...      ...      ...  1.0000  0.8379  0.9828  0.8235 1  0.7042  1.5663   7.1191
4054823992171303936 263.35785853  -32.33895399   0.7833   0.1470   2.1214   0.1587  -1.5787   0.1254  17.9440  18.9675  16.8874  15.3730  13.7810  13.4080  0.9541  0.5636  0.9793  0.5519 0  0.0892  2.0795   7.1329
4054823996491117056 263.34971137  -32.33452067   0.9313   0.0338   2.2946   0.0350  -1.5523   0.0268  15.1854  15.9186  14.3315  12.8980  12.0210  11.4480  1.0000  0.6482  0.9793  0.6348 1  0.8086  1.5195   6.4051
4054824580586226560 263.28021255  -32.31788414   0.9225   0.4335   2.2420   0.5074  -1.3831   0.3694  19.5415  21.3149  18.3826      ...      ...      ...  0.9927  0.5169  0.9793  0.5062 0  0.4697  1.3439   7.1487
4054826809671572096 263.40889737  -32.25913336   0.8751   0.0511   2.2517   0.0578  -1.7025   0.0439  16.0277  16.9148  15.0728      ...      ...      ...  1.0000  0.6769  0.9793  0.6629 1  0.4513  1.7507   7.1008
4054828944293578880 263.17914940  -32.24601128   0.8784   0.0521   2.3140   0.0545  -1.4617   0.0404  15.9207  16.1168  14.9038      ...      ...      ...  1.0000  0.6349  0.9793  0.6218 1  0.4697  1.3439   7.1487
4054831894912860416 263.51563467  -32.22661773   0.9101   0.0793   2.4777   0.0917  -1.4466   0.0726  16.9048  17.8892  15.8801  14.4660  13.5380  12.6360  1.0000  0.6858  0.9793  0.6717 1  0.5579  1.6015   6.4847
4054832689484423552 263.51364993  -32.16605538   0.9886   0.2981   2.5038   0.3560  -1.7083   0.2554  18.9829  20.5591  17.8077  15.9190  15.5780  14.5580  0.7021  0.9606  0.9897  0.9506 1  0.8482  1.3216   7.4114
4054834029534722816 263.57708663  -32.15111196   0.8706   0.0406   2.9100   0.0446  -1.5543   0.0330  15.6823  16.2249  14.9825  14.0740  13.6240  13.3070  1.0000  0.5284  0.9793  0.5174 0  0.4697  1.3439   7.1487
4054834063873889152 263.59426809  -32.14486412   0.8628   0.0256   2.6036   0.0306  -1.3667   0.0218   9.2710   9.2517   9.1505   9.0400   9.0040   9.0030  1.0000  0.5591  0.9793  0.5475 0  0.0000  1.7995   6.8261
4054834712427290880 263.63005376  -32.08980509   1.0019   0.2303   2.4466   0.2718  -1.3969   0.1818  18.6215  20.2504  17.4330  15.4260  14.4920  13.8430  0.9541  0.6220  0.9793  0.6091 1  0.9324  1.2825   7.0894
4054838633739767808 263.47703174  -32.06025851   0.8839   0.0890   2.4912   0.1094  -1.4670   0.0767  17.2760  18.2951  16.2222  14.3530  13.1950  12.4770  0.9995  0.7384  0.9793  0.7231 1  0.7459  1.7136   6.5870
4054838835580274304 263.47792511  -32.02290462   0.8150   0.0335   2.9118   0.0404  -1.6080   0.0283  15.2079  15.8250  14.4402      ...      ...      ...  1.0000  0.5662  0.9793  0.5545 0  0.3764  1.9858   6.9445
4054840454787028352 263.50365600  -31.93050941   0.8283   0.0661   2.8317   0.0784  -1.6481   0.0561  16.7549  17.5378  15.8674  14.4180  13.7270  12.8350  1.0000  0.6546  0.9793  0.6411 1  0.1052  1.9349   6.2736
4054843749022772224 263.27984958  -32.06563898   0.7829   0.2084   2.0292   0.2650  -1.6186   0.1940  18.4827  20.4045  17.1305  14.9080  13.6360  12.9670  0.9268  0.5604  0.9793  0.5488 0  0.4697  1.3439   7.1487
4054851823561478528 263.38556813  -31.97908831   0.9057   0.0476   2.8705   0.0584  -1.6477   0.0412  16.1186  16.7462  15.3321      ...      ...      ...  1.0000  0.5923  0.9793  0.5801 0  0.1823  1.6227   7.1214
4054928656227650304 264.39555605  -32.75483655   0.8985   0.5067   2.0179   0.5963  -1.6088   0.3905  19.8849  21.4251  18.7358      ...      ...      ...  0.9761  0.5455  0.9793  0.5342 0  0.4697  1.3439   7.1487
4054928862390476032 264.35087058  -32.75260648   0.8604   0.6139   2.1771   1.2742  -1.7067   0.7876  20.1843  21.4504  18.9919      ...      ...      ...  0.7778  0.5984  0.9793  0.5860 0  0.2433  1.7894   6.6844
4054932710689035392 264.42763379  -32.58139286   0.8161   0.0317   2.5380   0.0411  -1.7566   0.0272  15.0513  15.7644  14.1952  12.8750  12.2300  11.9100  1.0000  1.0000  1.0000  1.0000 1  0.3501  1.9553   6.5277
4054934703541938560 264.31300510  -32.58563211   0.8227   0.3390   2.6643   0.5101  -1.9849   0.3408  19.4667  20.8144  18.4536      ...      ...      ...  0.8877  0.6247  0.9793  0.6118 1  0.5983  1.9342   6.5037
4054936696411555712 264.32454376  -32.50268023   0.9973   0.2770   1.9479   0.5212  -1.6398   0.2858  19.0922  20.1579  18.0797      ...      ...      ...  0.9561  0.5159  0.9793  0.5052 0  0.4697  1.3439   7.1487
4054951883421718528 264.04823768  -32.44580564   0.8640   0.1044   2.1353   0.1170  -1.5367   0.0837  17.4592  18.3734  16.5173  15.0960  13.9230  13.4070  0.9849  0.5770  0.9793  0.5650 0  0.0508  1.7863   6.8842
4054954902773653376 264.37778680  -32.42380837   0.7819   0.1228   2.4645   0.1742  -1.3708   0.1173  17.8967  18.8911  16.8774      ...      ...      ...  0.9790  0.5866  0.9793  0.5744 0  0.4697  1.3439   7.1487
4055002834609156864 264.11925561  -32.23419442   0.9770   0.1208   2.6496   0.1526  -1.8143   0.1038  17.8482  18.7218  16.8896      ...      ...      ...  0.9766  0.9523  0.9862  0.9392 1  0.4697  1.3439   7.1487
4055003010708036096 264.09286585  -32.23854325   0.8050   0.6861   2.1648   1.0370  -1.4195   0.6954  20.2460  21.9947  19.0378      ...      ...      ...  0.6123  0.5255  0.9793  0.5146 0  0.4697  1.3439   7.1487
4055005823906426240 263.98510616  -32.22034721   0.9710   0.1251   2.4281   0.1630  -1.4992   0.1103  17.9592  19.3664  16.8249  14.7500  13.1420  12.2980  0.9897  0.7935  0.9793  0.7770 1  0.7314  1.3665   6.7815
4055008302104285824 264.22808980  -32.20069535   0.9300   0.4609   2.9343   0.5325  -1.6193   0.3574  19.5632  20.8834  18.4896      ...      ...      ...  0.9634  0.5200  0.9793  0.5092 0  0.4697  1.3439   7.1487
4055020396741837312 263.92442173  -32.06513730   0.8283   0.1468   2.7684   0.2154  -1.5509   0.1360  18.1490  19.4266  17.0748  15.1810  13.1890  12.4350  0.8447  0.7054  0.9793  0.6908 1  0.3895  1.9313   6.9607
4055021083934892288 263.76491241  -32.13326161   0.8458   0.0263   2.5106   0.0307  -1.5183   0.0222  14.9158  15.4415  14.2207  13.2580  12.8090  12.7170  1.0000  0.7984  0.9931  0.7929 1  0.0018  1.8653   6.7306
4055021354520970880 263.74942574  -32.10781240   0.9149   0.3094   2.5502   0.4943  -1.7754   0.3150  19.3291  20.5098  18.2476      ...      ...      ...  0.8521  1.0000  0.9966  0.9966 1  0.4504  1.5815   6.5809
4055022252166008448 263.69420912  -32.10743452   0.8278   0.0341   2.3343   0.0406  -1.7569   0.0279  15.4467  15.9606  14.7532  13.8480  13.5120  12.8810  1.0000  0.8469  0.9793  0.8294 1  0.0005  1.9354   6.7493
4055210749680286592 263.72330429  -31.99663673   0.8119   0.6956   2.6101   0.8875  -1.3281   0.6315  20.4251  21.5795  19.3390      ...      ...      ...  0.9502  0.5127  0.9793  0.5020 0  0.1028  1.9981   6.6669
4055212227168076032 263.76825709  -31.98679393   0.9255   0.0840   2.5601   0.0950  -1.9478   0.0701  17.2504  17.9939  16.4004  15.2660  11.5940  10.4220  1.0000  0.7121  0.9793  0.6974 1  0.0401  1.5419   7.1291
